Text,Label
I guess you had to resort to that comment because you had no response to what I said. I guess I was right emoticonXBye,1
"Why do ""they"" want it to be true? Some ""gay"" science agenda?",1
"Sweetie, if every gay person were as wealthy as Mary Cheney, we could laugh all the way to the bank and ignore the prejudice in society the way she does. Indeed, we'd probably be the darlings of the GOP. Unfortunately for your delusion, gays are no more or less wealthy on average than anyone else.",1
"Somehow I seriously doubt that ""Testimonium Flavianum itself"" meant ""from the website by Peter Kirby entitled 'Testimonium Flavianum' that happens to have the text of Josephus' An 20.9.1."" But if that's what you're going with, whatever.",1
"OOOHH!! Such ANGER!!!emoticonXAngry
What is it about you righties that impels you to resort to ad hominem attacks on those whose opinion differs from yours?emoticonXKill
Must be that your quiver quivers for the lack of the arrows of substance.emoticonXAngel",1
"That's what I thought. You can't back up your pathetic lies. 
Get thee behind me, 'O Spawn of Beelzebub.",1
"Woopie.
And superman got shot with bullets in hundreds of comic books.
And Lord Voldimort is really really evil in 6 books so far.",1
"WW, are you talking to yourself?
If not, then please learn how to attribute statements to the person who made them.",1
"Oh come on! Instead of turning my sarcasm on it's head why don;t you log off and go listen to some more Chuck Smith tapes? I'm sure the Calvary Chapel brigade could use another ""donation.""",1
"Aren't we lucky there is no hell and no devil then, and that is just superstitious nonsense the ignorant and the brutal claim?",1
"This sounds even more like a playground. ""I wanted to leave, but he called me a scaredy-cat and threw a stick at me. ""
emoticonXCry",1
Interesting. It seems that you like to get your news from Aljazeera.,1
"Numbers don't lie, unless they come out of the mouth of a Politican.",1
"Lemme guess, in real life you're a lawyer, correct? You must be because you're extremely hypertechnical to the point of absurdity. It doesn't matter what you call them, be it criminal or gang member of dope dealer or home invader, if somebody breaks the law then they're a criminal and it's as simple as that.
Seriously dude, you're trying to get off on a technicality here. Like a lawyer trying to argue ""Your honor my client isn't a prostitute, she's a female escort"". Doesn't matter what you call it or what you try to pass it off as, a criminal is a criminal regardless of what their formal title is.
So which is Ripskar, do criminals have guns and are likely to shoot you in the face and kill you, or do they not have guns at all. It's one or the other, it can't be both.",1
This coming from someone that is very choosy in the question that they answeremoticonXRolleyes,1
"and on top of all that, trigger happy self appointed vigilantes oops! I mean: neighbourhood watchers emoticonXRolleyes
by the way, what's wrong with the secret services guys having some r&r ?? they were not on duty in any case ;)",1
I'm sure the next time your buddy DamEtel suggests I should be out stoning gays you won't report it either.,1
This is great. You mean none of the Davidic line ever copulated with women to produce their descendents? LOL!,1
"Man, even when I bless you guys I'm fearmongering. You guys are afraid of everything... emoticonXConfused",1
"Dear Hypocrite,
Do you wish to be a competent poster and actually respond to questions and requests? If so, please answer my request (on the other thread) and I will be happy to answer your questions.",1
":p I wish! If I did, I'd be as wealthy as the Church, who does. emoticonXHoho",1
"Oh yes yes... never mind the thousands of lives destroyed, the shame, the guilt, the anger, the fear and all the while perhaps being in a combat zone and having that stress...
Never mind the hundreds of millions wasted retraining new people because we kicked out perfectly able people because of their sexuality... 
All you can do is sit here and spew non threatening bunk to try and scare people and make your bigotry somewhat tangible to your warped mind...",1
"I would not doubt for a second that your avatar is your actual picture.
FYI, the moon is in the first quarter...",1
"Oh, yea. You are damn right those European socialists are dangerous. Americans might look and see their governments actually doing something USEFUL for the people and think that we should have that here. 
I am surprised we have not nuked them yet.",1
"The author was a Christian..whod of thought it eh?
The author says enough about the book to suggest to anyone but a XXXXX that it was too sophisticated to be appreciated by infants and small children and also that it had far more in it than a santa claus connection.
Pretty lame bit of ad hominem by proxyemoticonXClown",1
"For someone that knows how each side thinks, I would have thought you would have had an eye opening response that would have had me recanting everything I have said in the past and glorifying your name and everything you would say in the future, BUT, instead I got",1
"Let's consider your place, for a combination guitar pickin'--feral hog killin'--picnic and truck wash!",1
"oh do tell us of this dooms day event, will we need new nike sneakers and $1.75 in our pocket when we all die?",1
"Let me guess what bring you closer, besides to hear a child laugh.
Twisting nipples!",1
"Catholics have ANOTHER way to get to heaven? What is it?
PS: Does it have anything to do with moneyemoticonXAngel",1
"The truth hurts doesn't it? They are anti my morals, anti my family, anti my equality, anti my america, and defintely homophobic and I would add one more bigot.",1
"This just goes to prove that these nasty gays are maliciously infiltrating the military far more than we suspected (anyone would think they want to defend the country or something). But no, they just want to infect them with nasty squiggly crawly things. EEeew!! Look the SEALS must be a bunch of raving deviants. Quick, club the lot of them before this thing spreads.emoticonXRolleyes 
Er . . . *puts down burning cross and slinks into shadow*",1
"I have seen absolutely no law stating that it's legal for minors to be ""toting"" around weaponry in full view of police officers, and thus unable to be arrested. Please provide this law so you can prove your point and show that you're not a fear-mongering, gun-hating troll.",1
"I kinda took it as a little payback?Teen Birth Rates Higher in Bible Belt
gotta nice belly i guess.emoticonXFrazzled",1
Do you know how stupid that sounds? Do you have a hangnail or something troubling you?,1
"emoticonXFrazzled
Talk about a fast and loose accusation.
WHAT DID HE ACTUALLY SAY???
Cause Harry Hay is well known for his gay rights work.
If Jennings did find something about the guy inspiring, it was probably his gay rights work.
If I said that I thought Martin Luther King Jr was inspiring, would you automatically associate my praise with extramarital affairs?
This is just stupid!",1
"I wasn't about spelling but Tither's use of a homophone and the irony attached to ""incite"" in this case. A bit of humor far too sophisticated for you.",1
"No, I write things on my hand all the time. ""Pay x bill"". It isn't frightening that when asked what bills I have to pay that I have to look at my hand. It is a good technique to remember key points much just having note cards or a teleprompter. 
The fact that this is even thread on this forum just shows you have petty the public has become. No wonder Daewoo refuses to post here anymore. Thanks a lot!",1
"Oh...come on Steeeeve...you know Bush is actually making it worse. After all, it is happening on Obama's watch, and we have got to have someone to blame. Bush was the president...let's just blame him. emoticonXRolleyes",1
"Hmmm, was that an ad hominem attack? You know, what you accuse others of doing? Hypocrite.",1
"Nope. No souces or links @ #98 either.
Do you seriously think that merely repeating a statement over and over makes it more credible?",1
"Once again, you have attempted to use the Bible to further your agenda and have been found lacking. emoticonXRolleyes",1
"So it's just fine if someone says ""gay people are prone to force Christians out of their towns"", eh? Interesting. emoticonXWow
Just ""typical English usage"", after all ....",1
When those people who submit themselves to temporary relocation from their inner-city residence to a 'vacation' inner-city full of like-minded people with massive vehicles and trailers discover they can save money and enjoy 5-star hotels the US may have reached an enlightenment level that uses common sense. I'm not holding my breath for that change.,1
"It's also a noun. But since you're unable but to repeat your self, maybe a few more times will make it 'true'",1
"Keep dreaming, skippy. If this happens we will have such a conservative backlash in 2012 it'll make the Reagan-Mondull bitchslapping look like a horserace. Face it! The vast majority of Americans do not want a repeat of the Carter years like you apparently do!
Hmmm: 2010-70 seats back to the GOP in the Senate, 350 in the House and a REAL Conservative in the WH in 2012!!",1
"Must I do everything here?
http://www.whistlestopper.com/forum/...ght=bush+hater
http://www.whistlestopper.com/forum/...ter#post223150
http://www.whistlestopper.com/forum/...ter#post173929
http://www.whistlestopper.com/forum/...ter#post173360
http://www.whistlestopper.com/forum/...ter#post150198
http://www.whistlestopper.com/forum/...ter#post106082
http://www.whistlestopper.com/forum/...ter#post121629
That's less then 10% of the threads he's insulted people.",1
Go ahead and toss your Bible in the trash so you can justify your gay sex sin. See if that gets you into heaven.,1
I was hoping that talking in Old English would help him understand.,1
"Silly you, forgetting the lessons of Nuremberg.
Did the Tribunal bring every private in the Wehrmacht or even every guard in the camps to trial?
Back to your Marion Morrison fantasies, old chap!emoticonXSmilie",1
"Yeah, ok Archie. I see what you mean about a second grader understanding your argument though. It was written and presented as if by a second grader, after all.
Simple questions, no answers-just insults and tantrum throwing.",1
You're out of your depth here kid. Go and clean your push-bike before you go out on your paper round....it's a disgrace!,1
How does this address your claim that the Second Amendment served as a defense against a tyrannical federal government? Are you moving the goalposts now?,1
haha political correctness? I think it is sad when it is politically correct to support a dog over another human...,1
"What the freaking hell are you even talking about, dude? Hi its Me did not even post that. Do you even read the dang posts here before spouting off your drivel!? Not to mention that it proved the unintelligence of creationists (as well as their predictive abilities, which, I must say are very poor).",1
"http://www.4forums.com/political/sea...induser&u=5142 Here you go TQ, I have written over 10,000 posts here @ 4forums. Go ahead and check my grammar and sentence construction. Only a second grader would stoop to the level of meeting you in the mud where you feel most comfortable.",1
"Oh dear.
Now lets see..you are not stating that gypsies do Not have a culture of theft and violence.
You are saying I cannot say that they HAVE a culture of theft and violence because of the above?
Grow up emoticonXDonno",1
"That's nice, but have you ever thought of reading your own religion's Holy Book so that you can intelligently discuss what it is that Jesus and his disciples said?",1
"Oh, this should be good.
Please cite some similarities, other than the fact that both are called marriages.",1
AHHHH the last piece of the puzzle. I now understand you better.,1
"What part did your real daddy play in it? Will he be on the island, too?
This is a good example of a scant level of maturity. Your simple out for various arguments is to play the idiot/XXXXX card.
More and more each day I see you as a complete waste of oxygen.",1
i take by your redundant posts that you havent read the previous 20..,1
"If I had said that, I would have been wrong. But the fact is that I didn't say that. You seem to have a problem in undertanding English. Let me help. Here is what I said:",1
"Here is yet another example of Duo holding other people's arguments to a higher standard than he holds his own. Duo, you said ""Second, no one call actually tell the age of anyone here. To declare such when the verifiability that the claim depends on does not exist is sheer insanity."" Are you right? Anyone claiming to know age on these boards without evidence is insanity? Duo, if you are right, you are calling yourself insane. That's not going to help you out on the credibility meter. Perhaps you might want to amend some of you posts?",1
"How do you know that you do?
Look I trained as a botanist, there is no plant which has a nervous system. You can bank on it. Nothing in plants carries out the same function as neurons. You want to argue the point then I am willing to let you engage in mental self-abuse. Enjoy, but in the privacy of your own mind.",1
...that is on every single one of his posts? Still going to claim you read other peoples stuff properly?,1
"Careful now, Simone. A lesser man might report you to the moderator.;)",1
"Exactly, to everyone else, ""wascallywabit"" makes much more sense than ""pandion"" who doesn't actually answer any issues, he's too bussy admiring how ""great he is at biology.""
And if you're wondering why I've kept quiet it's because like ""wascallywabit"" said, I can't be bothered with arrogant people who won't listen to reason.",1
"You're full of horse manure, O spawn of Satan. And you lie like your father, the devil (John 8:44).",1
"Well, just to emphasize joe's statement, you never know...
I mean come on, you keep insisting that all I need is the right man...maybe that's exactly what you need. 
You sure you weren't on a sub? You know what they say about submariners, right? 
120 men go down....60 couples come up! emoticonXHoho",1
"I love how you anti equality conservatives become bogeymen the instant something like this is passed. Threatening with judgment, death, hate, killings, gee everyone if we don't keep the status quo the world might end!
I guess the world is falling apart for people like you. It doesn't really surprise me.",1
"The whole religion is FAKE. Not just some shroud or a tortilla with the face of Mary on it. I thought the bible taught us not to worship idols anyways?
And here comes EZ's idol gay sex zinger in 3...2..1... *snore*",1
"And you're mentally disturbed. 
Didn't I say that there is no such thing as a ""ex-gay""??? Did I stutter?
You can pretend that denial is a river over in Egypt. Somebody thinking that they can successfully ""supress"" their true orientation, and deny themselves homosexual contact, is delusional..because the truth will always come out..because that's what the truth does. 
Show me an ex-gay, and I'll show you a liar. Where are they, that I can query them? I'll wait.",1
"George Bush gave up drinking when he was 40. I think he is 59 now (19 years from being born again and running for President), so it's not like he changed in 2000 when he was running for President. Unfortunately for Hillary, she only has 2 years to disguise her background.",1
"Absolutely, and I am suggesting we first attack Sweden. That's my plan. emoticonXBanghead emoticonXBanghead",1
"LOL! Dodging the problem Easyrider. So, is sidestepping the best you can do?",1
"Perhaps I worded that wrongly. My apologies.
emoticonXDonno 
Once again my argument is ousted. You people are too smart.
I think I'll stick to the Fun Debates for now.",1
Don't you have that other weird warped forum your posting in now?! Go there with your advice.,1
Cool then if you have a company holding your 401k based in New York does that mean they have to honor your investment in virginia? Does this also mean that you can't drive outside virginia because the sorrounding states don't have to honor your drivers license?,1
Right. Catholics say prayers to a woman that they hate. Next!,1
"Wow! Just out of interest, if the 'Will of the people' had decided that gay marriage was fine, would you have supported their decision, or railed against it?
Smiley",1
Welcome to CuckooLand. Old Sarge will serve as your welcoming committee.,1
"Yeah, must be quite a handicap to have to go next door or down the street a block to get one from a buddy :) Are you really that slow?",1
"So if you were attacked by a 250 pound man who is an 8th Degree Blackbelt, you'd prefer a fair fight?",1
"Just which god might that be? Yahweh? Krishna? he Great Spirit? Allah?
Please specify.",1
"I'm a redneck because, unlike you, I believe in self-determination?! emoticonXWow",1
"Never heard of him...however, looks like those ever-loving proponents of free speech up in Canada showed Anne Coulter that 'free-speech' is Only what liberals make it to be.....",1
"Ok, so you utterly missed the whole religion vs. faith part of the discussion, got it.",1
so your saying he was 200% god-man? i'm not a mathematician but that can't be right surley.,1
"From the idea that smashing babies heads is wrong.
Please keep up",1
"By the 2A being repealed it would be the Government enacting and that is where the rubber would meet the road, or in other words SHTF. 
Or just be good little boy's and girls and start talking with a British accent.
Also I'm still waiting:
O.K. for the sake of argument I concede to the courtroom since there are armed
guards around that might handle some sort of contingency,would you even
think about conceding to any of the other places you mention?",1
Thats why I say my gayness is His gift and blessing to me. There is nothing more joyous then gay sex.,1
"More chattering from the peanut gallery? Haven't gotten the memo, you're no longer a player? Honestly....clamoring for attention is so low budget. No shame.",1
"Cool I want to be free of the regulation that I wash my hands before preparing other peoples food. After all it should be my choice to wash my hands after going to the restroom and I should be able to make that choice without restraint. In your world there are no courts, police, or governments to hold me accountable for killing someone or giving them hepatitis.",1
"You don't want anyone saying gay people are whacked, but you will make it your business to insult someones religion?! You are a hypocrite!! You say,""Don't judge gays!"" But you are judging people by their religon?! I thought you were more mature then that. Hey you live ad learn.emoticonXRolleyes",1
"**
You've almost got it. Follow that thought and you'll get it.",1
"If you read the page i pointed.. it discusses that directly.
Sorry, you have one big epic failure there.",1
Sounds like he/she has a problem with abstinence within the RCC and you have a thin skin about it.,1
"Jyoshu. Come back to earth.
How often do you see the term ""bigot"" thrown around on these message boards against other posters?",1
Nice to know that you are breaking the law responsibly. emoticonXGood,1
BOY-HOWDY!!!!! You have spoken the truth and spoken it well. Welcome to you from the conservative South.,1
"And when have they? Ever?
Still waiting for your evidence that monogamous married sex is the most satisfying. As, I'm sure, is Wez.",1
"Oh, so the Bible does establish moral absolutes, its just that nobody knows what they really are! Kind of makes the Bible useless as a moral guide.",1
"As you both also ignore the fact that it was TQ who first posted in the largest red bolded font possible. But hey, since when do you children care about facts or truth. emoticonXRolleyes",1
"Not being a jew, I suppose I'll opt for the Christian Devil.",1
"Sure, and a 18 year old marrying a 87 year old might seem odd, and not be harming anyone, and a guy could lust after his flock of sheep, and not be 'harming' anyone. But I'm sure you and I really would argue that there is a difference... and that it's a matter of 'taste'.",1
Just trying to bring some consistency to the debate. You love it when Democrats pander but not when Republicans do it. Why am I not surprised? ;),1
"Once again - show our exact words where we say that it should negate his arguments against same-sex marriage? His arguments negate themselves and need no help from him, and we do not claim that his hypocrisy negates the arguments - we just point out his hypocrisy.
All I see here is you making wild inferences and speculations on some statements that say nothing of what you are claiming. The ""very first paragraph"" doesn't ""link them"" in the way you are suggesting - it links them to show his hypocrisy. 
SHOW US THE EXACT WORDS - highlight them - where we say what you claim, not some words where you try to connect something that was never said.
Have fun with the strawperson, jim, you seem to enjoy them. emoticonXKill",1
"It is abundantly clear to me now that you are either too stupid to understand my point, or you are too chicken to address it.
Or maybe both.",1
"Are abortion, guns, politics, societies, and bonuses not in the universe?",1
And my 8 year old sister thinks there are fairies at the bottom of the garden.,1
Can't you come up with your own line? I really did not think you would see the bucket of worms that would be stirred up if gay marriage was lawful but I tried to give you my best shot.............I did not even mention the income tax implications if this was allowed............,1
"Lol.. you are so silly. I also see you love shifting the burden of proof, and into making grandiose claims. Bring it on, bring it on.
Your opinion is noted and laughed at. I do love your rants though.
I do have to wonder, I never clashed with you about the existence of Jesus in this current nick. What was your old one, and why the nickname change? Banned under the old one?",1
"An isolated event?
Saturday was eight days into the New Year. Six innocents shot down in Arizona. How many others, not reported, have been killed in America since the beginning of 2011?
The American News Media is afraid to disclose the truth about our violent nation.
Shooting people for fun! All Red, White and Blue and as 'Merican as apple pie.",1
"Yeah everyone knows its wrong to make a graven image dont they Einstein.
You are really stupidemoticonXChicken",1
"That's ok, cause it's completely legal to light up a cigarette while driving. I guess some feel that must be a lot safer than using a phone.",1
"Well, I guess this all just proves that more brain dead crack babies are surviving than I originally thought.",1
Balderdash! Atheism isn't science. That's nonsense. And science is atheistic in the same way that plumbing is.,1
Apparently someone doesn't read. Trebor was talking about me not being jewish in the following quote.,1
Ala San Francisco values by Nancy Pelosi and that crowd? God help us!,1
"So what you're saying is that a man can rape, rob, steal, molest children, reject God and Christ, start a major holocaust and wipe out 10 million people in the cruelest of ways, and a hundred other nasty things, and he gets a free ticket to heaven?",1
"Ah yes, this is old school Brady here. Wailing on about the evil guns while defending the rapists. Kind of puts is other posts into perspective doesn't it. I think views like this are why Brady had to move to Thailand.
Brady, hows the list coming?",1
"Ah?""scratching head""I just woke up,what?womens choice,her body,death penalty?ah ok gotch ya.emoticonXFrazzled",1
"I figure based on your numbers you must be either in your 30's or low 40's?
I might be wrong but if you will do the volunteer work for 35 years before you break even and you should be able to do that until you are in your 60's or early 70's and you have 2 degrees which usually take 5 to 9 years to gain depending on how loaded the class schedules are and if you go to get them at the same time or not.
If these numbers are accurate you should have been retired (more or less) within 10 to 15 years of work.
If this is true you should write a book. 
Because that is amazing.
It would be proof of a great financial mind.",1
"So lets see, you referred to how the 1st amendment applied to the states, posted the 14th amendment privileges and immunities clause and then asked if I thought something was unclear. Of course the privileges and immunities clause is often mistaken to have incorporated the 1st amendment by people who don't know what they are talking about but this is merely coincidence because you randomly quoted part of the 14th amendment but implied it all. Now if I changed it to what it said above would you feel that is an accurate statement? Probably, considering you don't seem to understand a blatant difference between ""original understanding"" and ""original constitution).
Your pride ruins you my friend.",1
"Your problem is that you take the Bible as the Literal Word of the Invisible man which everyone with a brain knows it is NOT. There are other ""Sins' listed in the old testament that you ignore and try to explain away but you know as well as I that Jesus did not change the Laws. If you want others to live by your False book of fairy tales it would be a Good Idea for you to read it and follow it yourself first. Choosing one or two scriptures and using them to attack people is only making you look foolish.",1
"You're deluded. Typical left-wing nonsense. No one can ever intellectually oppose the radical left on merit - they must be racists. Sure, Chester. 
You people are the worst racists of all, as we see in your quote above. And you're too blind to see it.",1
"Cool, see ya around.
In future though, before suggesting someone hasn't posted a book title, make sure that they have :)
And try and keep to the one point.",1
"Ok, i think i get your point, you dont care about laws so you do as you like, you dont agree with something so you do want you want to do.
I may not agree with you, so in your view, i dont need any bodys permission to take you out.",1
"You still don't get it do you, Smiley... emoticonXBanghead 
If cupcakes were human? It would.",1
Maybe you are and maybe you are not. You can criticize but there again you may incur the wrath of ole Doc too. emoticonXSmilie,1
Simone: I'm a chronic sufferer: I thought of asking Easyrider for a prescription.,1
"Where? I don't see it. My monkey brain's fine but my eyes aren't what they used to be.
I'm guessing we're through discussing the legality of armed self-defense in Australia given the flurry of OT links?",1
"Perhaps I should have used the ""sarcasm"" font. My bad. Was going for humor not unpleasantness.
Have yourself a peachy day.:)",1
"I've seen the woman speak, have some of her books, funny, I did not in the least get the impression that the woman was bitter.
She looked pretty happy and assured to me. Besides, she had the classiest designer clothes I had ever seen.",1
"I believe that you forgot a ""smiley"" after that statement. Otherwise, we would have to assume that you swim in the shallow end of the pool. :)",1
"No need to visit relatives that don't live in the same metro area, right? emoticonXWow",1
"Only in your mind could lying about me be telling the truth smiley. And if you had any concept of what truth is, you wouldn't be an anti-christian atheist my spiritually blind friend. emoticonXAngel",1
"You call this a discussion? You're on here, continually talking about how we need to pass laws that're already on the books, laws that haven't been proven effective or even useful, and you refuse to address the potential shortcomings that we're pointing out to you.
This isn't a discussion, this is our group beating up a mental cripple.",1
Oh my!!!!! Salon.com and Huffington Post think the guy was at fault! Get out!,1
"V.P.C. once again I am shocked and awed. Why no mention of our fearless atf's
and the agents they caused to be killed. And all the Mexican citizens they have caused to be killed? Oh wait if the vpc did that it would be kinda like jumping outta bed with your partner.
SPECIAL NOTE: Some ATF agents are fearless.
Drug War Victims Drug WarRant
These are a few of the one known about.It works both way's Brady and more our way much more.",1
"Dude, you only figured that out now? 
I'm disappointed in you. 
just joking. Everything he states has a hidden agenda.",1
And you simply can not rely on what you hear on MTV or the radio anymore. They play what's marketable - not necesarily what's good. Clear Channel would not know good music if I shoved it up their XXX and lit it on fire.,1
You also need to borrow a new insult. Did you get that one from Crim?,1
"Oh, it gave me quite a shock when that happened! I wasn't expecting it at all! emoticonXRolleyes",1
"Howie,
You don't even know who I claim to be.
...and evidently, you don't know chitlins from grits. (Neither of them has a singular descriptor. It's chitterlings and grits...not a chitterling or a grit.)
Where did you go to school?",1
"Sheeple never understand where money comes from nor do they know cliffs even exist. Full bellies, breeding, mindless entertainment and a government sheppard are their sole requirements.",1
"That link reads more like a children's story book than a science text.
I wondered what they could come up with, I guess the answer is nothing.
Waxy",1
That is exactly what he is here for. To spread god's.. 'love'.,1
"Based on your stances, what you want is akin to the old Soviet type communism, Matthew. I'll give you a little hint:
It doesn't work!",1
"There ya go S&p, make sure you crumble under their combined criticisms of your honest opinion. Make sure you always say nothing that offends their gay sensibilities. You may think that's how to be excepted by them but it isn't. It's just the way people of the world like you float through without ever defending any absolute truths at all.",1
LOL no kidding. If you took all the nut jobs out of political rallies there would only be eight people left...and the candidate might be gone as well.,1
"Worker: I Saw Rat Roasting In Peanut Plant, Tells Jeff Glor He Also Saw Rat Droppings, Roaches, Huge Holes In Roof Of Ga. Facility Being Probed In Salmonella Outbreak - CBS News
Well gosh! If it was a Republican Rat I'm sure that makes everything okey dokey. Right, BushFans?",1
"emoticonXFrazzled
You call gays ""degenerate"", and then complain about ""demonizing"" others???
emoticonXDonno",1
"Seems to me its you that cant take a little humour.
If you think my reply was an insult you should get out more often.",1
"And if all men are created equal than we all have a right to marry a supermodel, regardless of our socioeconomic status. emoticonXRolleyes
[quote]
Plenty of other nations do. We are the only advanced westernized nation that doesn't.",1
"If it was the liberal women who were babes, they would be well worth discussing around here now. But since dogs, as in the canine variety are more attractive than your average liberal woman, tq is above discussing such issues. emoticonXGood
http://cutepuppiespictures.files.wor...ce-puppies.jpg",1
"All I want to know is,
""Did you plug the hole today, daddy?"" 
emoticonXBouncer",1
When I want the opinion of a spiritually-dead nincompoop I'll call you.,1
"It's a look....ad hominem all you got? Evidently. Where's your picture at so we can make fun of you? What's the matter? A vasectomy got you shooting blanks? And by the way, if one of your cronies ""outed"" me, then he was no buddy of mine. Evidently, he is intimidated, also. You should hear how they talk about you at TPA. LOL.",1
"Wow that worked well. Please explain where his logic is flawed in the point he made. You cant, because its not. This just proves how much this ""point"" along with all your other arguments have ""flaws in logic"" if you will.",1
"Yes, I will mark that on my calendar for future reference.....get help man....really...you need it.",1
Sure you don't want to address the gaping holes in your argument. That's up to you.,1
"I guess we just haven't shaken all of our Imperialist ways. After all, we've only been away from the British Empire for a little over 200 years.:p",1
"I can see that swaying you with facts isn't going to work, so we'll just have to agree to disagree on the definition of terrorist.",1
"I never suggested that they shouldn't be. The punishment should equal the crime.
And your welcome.",1
"And woman's law superceeds both, or hasn't your mummy taught you that little lesson yet Hunted?",1
"Oh, you are so, so naive.
How do you think Pat Robertson goes to visit his diamond mines? Economy class?",1
What is it that you disagree with? My statement of fact? Or the fact that I made a politically incorrect assertion? emoticonXConfused,1
"Calling someone a ""liar"", ""fool hardy"", ""[corrupter] of the truth"", and unobjective is considered complimentary where you come from? Odd, but OK, I'll go with it you lying brainwashed fool (hey, this is fun! I like using Archie's compliments!).
Actually, my ""sick hypothetical"" was a very valid question. I simply asked you if god commanded you to kill your neighbour for his sins, sins which you had no evidence of, would you do it. It seems like a fairly simple, straightforward question to me. Why not answer it?
I see a pattern here Archie. If someone asks you a tough question about your faith, you cry ""Corrupter! Blasphemer!"" and run away. Is this your idea of ""witnessing""? Is your faith that weak? Answer my simple little question, then I will answer the same one, or another of your choosing if you'd like. Tit for tat.",1
"Exactly, they are big on condeming the sins of those other guys. It makes them feel better about themselves. Also, it is always a good idea to have a vitriolic campaign about something that will never change so they will always have an enemy - homos are not going to disappear, abortion will never be made illegal. That's how the religious right recruits folks - get 'em all indignant about the ""others"" and they never notice they are being fleeced by the fat little pastor.",1
"Like I'm teaching history to a bunch of doorknobs...
We had a constitution prior to the current one. It was called the Articles of Confederation.",1
"So your position is that the writers of the marriage statutes when laws were first formed fully intended for homosexuals to be included?
If that's the position you're cornered to, I have no problem leaving you with your delusion ;)",1
"This coming from someone who doesn't know the difference between a man and a woman. Is that why gays trouble you so much? Your easily confused
and hate that awkward moment when realization hits that there is in outy where you thought there should be an inny",1
"Ostracise? You mean how the native American community ostracises someone (re: the article you mentioned above) for speaking out on abuse?
And you're the one who said one shouldn't take a verse out of any holy book!",1
"<Flush>
You're the one lining up to be Satan's whipping boy for all eternity. It doesn't get any dumber than that.",1
"**
I know what Kettlewell did, and that's how I know that his method was amateurish and flawed. If you can't see the glaring flaws for yourself, then you aren't much of a scientist.",1
"You wipe your butt with it dumbass!
Anybody dumb enough to believe in god knows how to use it.",1
Says the one who uses the abortion card when he's about to lose a death penalty thread.,1
"Well ltes paint with a small brush then.
Jazy Jason became an athiest because the church condems homosexuality.
That a small enough brush?",1
"Liar, liar, pants on fire. You pro gay sex heathens haven't a clue what's coming your way. And you don't have to like it.",1
":p
I have no idea how to rate presidents these days, but this certain Prez would classify as *wai up there.
*Walking Around Idiot",1
"Plenty of examples,law abiding citizens are shot by criminals daily.However the O.P. is about police going off the edge.Oh did I mention that some of those law abiding citizens sometimes shoot the criminal trying to kill them?",1
"I'm one of those cruel heartless bastards that thinks the Constitution doesn't apply to terrorists. Break out the cattle prods and ""LET'T PARTY"" emoticonXRolleyes",1
That sort of warms the cockles of my heart. Namely that some Europeans might be disinclined to visit or stay here. Don't let the door hit you in the buttocks on the way out.,1
That should get the natives milling around looking for victims. Fundamentalist Christianity does not take kindly to criticism.,1
"Good. You're finally catching on ;-)
Likes ""folly""?? It's practically one of his children.",1
"Is North Korea a bastion of peace and good-living? Nope. Is it religious? Nope. Therefore obstacles to 'peace' don't necessarily have to be tied in with religiosity.
Hope that's spelt out enough for you. Try to keep up.",1
"I think that is true of so many things. Wanna screw something up royal? -- add humans.
I heard once that a gallon (or maybe is was a barrel) of Coca Cola (syrup) is more expensive than the same amount of oil. Things that make you go hmmm.",1
"Oh, the old carnard, marry someone of the opposite sex and ruin two lives. I get it.",1
"You would not celebrate Osama being out of the picture? Maybe not throw a party, but a not even a simple ""yippee!""? 
Yeah, right. What a load.",1
"Better third grade than kindergarten, Steve. Grow up. Your constitutional knowledge isn't exactly impressive.",1
"Ready to condemn blind faith yet, jyoshu? Or are you going to stick to the argument that blind faith is fine so long as you can see you're not doing harm?",1
"Gee, maybe catch a few episodes of ""Entertainment Tonight"" and see if they have anything on it. 
Why not just refute what she said. After all, she posted it, so it must be true, right?
(For those wondering why I posted this, see this thread.",1
"Says the one currently derailing this thread....................... emoticonXDonnoemoticonXDonnoemoticonXDonno
How ironic and self-pwning.",1
"In other words, Archie cannot show ANY money raised by ""pro-gay churches"", so he's going to ignore that...
emoticonXRolleyes",1
"so here we have the forum spin doctor trying to cover up whats worse than a kerry flip flop
you can run but you cant hide",1
Are you really so dim that you think me answering a question you POSTED is somehow any implication at all on thelmoose's intelligence? emoticonXRolleyes,1
"Unfortunately for me, it's pretty clear that you've already been roasted on nearly every point you've made in the entire thread, from the insanity of Ray Comfort to man's oh-so-amazing biological ability to live in a submarine. Oh well, reading is almost as fun as doing the roasting myself.",1
Shhhh . . . don't tell anyone: Habitat for Humanity is a religious (GASP) organization. Those mean old hateful Christians--helping giving homes to needy people . . .,1
Quite true. Top that with the adolescent mentality exhibited by SP and the boys and you've got yourself a reason to consider calling Dr. Jack Kevorkian.,1
"I can see the headlines now ""Gays Wielding Deadly Purses Attack Christians"". ;)",1
"There you are NATO, you have justified a Final Solution for the ""Mexican problem"". Let me quote you",1
